8-863,A - F,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
11.111,, GRADIL DE FERRO GALVANIZADO ELETROFUNDIDO -BARRA 25X2 mm -MALHA 65X132 mm -MONTANTE COM DISTÂNCIA DE 1650 mm -SEM PINTURA  ,m2,90,,,197.56,17780.4,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-01-90  
11.112,," CONCRETO DESEMPENADO E RIPADO (PMSP-DL.1009/47), 335 kg CIM/m³ -7 cm  ",m2,3048,,,49.65,151333.19999999998,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-02  
11.113,," LADRILHO HIDRÁULICO SULCADO, BRANCO OU PRETO  ",m2,1524,,,116.87,178109.88,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-07  
11.114,, PISO INTERTRAVADO DE CONCRETO 10X20X6 PARA TRÁFEGO LEVE ASSENTADO EM ESPINHA DE PEIXE  ,m2,980,,,69.73,68335.40000000001,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-10  
11.115,," PISO DE CONCRETO INTERTRAVADO, ESPESSURA 8 cm  ",m2,4846,,,80.22,388746.12,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-11  
11.116,," PISO DE CONCRETO INTERTRAVADO, ESPESSURA 10 cm  ",m2,2012,,,110.5,222326,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-12  
11.117,, LAJOTA PRÉ-MOLDADA DE CONCRETO E=7 cm -JUNTA DE GRAMA  ,m2,3048,,,55.24,168371.52000000002,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-15  
11.118,," MOSAICO PORTUGUÊS, UMA OU DUAS CORES, SOBRE BASE DE AREIA  ",m2,762,,,180.4,137464.80000000002,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-25  
11.119,, REBAIXAMENTO DE GUIA  ,m,585,,,28.28,16543.8,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-02-54  
11.120,," BARRA DE APOIO PARA LAVATÓRIO -EM  U  (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,,,465.55,3724.4,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-19  
11.121,," BARRA DE APOIO PARA DEFICIENTES L=45 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,,,158.22,1265.76,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-20  
11.122,," BARRA DE APOIO PARA DEFICIENTES L=80 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,,,194.37,1554.96,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-21  
11.123,," BARRA DE APOIO PARA DEFICIENTES L=90 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm) COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,,,204.34,1634.72,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-22  
11.124,, DP.04 -CORRIMÃO EM TUBO GALVANIZADO  ,m,3419,,,58.48,199943.12,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-24  
11.125,, DP.05 -CORRIMÃO EM TUBO GALVANIZADO COM GUARDA CORPO  ,m,3437,,,298.98,1027594.26,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-25  
11.126,, BARRA DE APOIO PARA LAVATÓRIO EM  L  -PPDF  ,unid,8,,,479.05,3832.4,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-05-27  
11.127,, ELEVADOR ELÉTRICO SEM CASA DE MÁQUINAS -3 PARADAS  ,unid,2,,,120609,241218,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-10-02  
11.128,, FORRO EM ALUMÍNIO  ,m2,1200,,,308.6,370320,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,220402
11.129,, PORTÃO METÁLICO DE 2 FOLHAS DE ABRIR  ,unid,2,,,519.22,1038.44,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,240204
11.130,, ESCADA TIPO MARINHEIRO DE FERRO GALVANIZADO COM GUARDA CORPO  ,m,12,,,844.02,10128.24,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,240308
11.131,, ALÇAPÃO DE FERRO PERFILADO COM CHAPA  ,unid,4,,,1167.59,4670.36,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,240310
11.132,," IMPERMEABILIZAÇÃO DE LAJE DE COBERTURA COM ARGAMASSA RÍGIDA ADITIVADA COM IMPERMEABILIZANTE DE PEGA NORMAL, PARA ARGAMASSA OU CONCRETO E RESPECTIVA PROTEÇÃO MECÂNICA (TE-04)  ",m2,155.46,,,36.63,5694.4998000000005,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,321704
11.133,," TUBO DE PVC RIGIDO SÉRIE R DN100 mm, INCLUSIVE CONEXÕES  ",m,96,,,62.38,5988.4800000000005,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,460305
11.134,," LADRILHOS VINÍLICOS SEMIFLEXÍVEIS PARA PISOS, PLACAS DE 30X30cm, ESPESSURA 2 mm, COLADAS (PI-02)  ",m2,393.08,,,63.25,24862.309999999998,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,540713
11.135,," COBERTURA TIPO SANDUÍCHE COMPOSTA POR TELHAS TRAPEZOIDAIS DE ALUMÍNIO, ESPESSURA 0,43mm, PRÉ-PINTADA, COM MIOLO DE POLIURETANO, ESPESSURA 2,5cm. (TE-02)  ",m2,700,,,62.22,43554,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 688-02-42  
11.136,, PISO ELEVADO COM ACABAMENTO VINÍLICO  ,m2,200,,,164.7,32940,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 1388-10-01  
11.137,, PINTURA ACRÍLICA SOBRE CONCRETO E/OU BLOCO DE CONCRETO  ,m2,2682.36,,,18.5,49623.66,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 1588-01-15  
11.138,," PORTA CORTA-FOGO P90 -4,30 X 4,50 m, COM DOBRADIÇAS E SEM FERRAGEM  ",unid,2,,,8320.34,16640.68,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 1788-05-91  
11.139,," ESCADA ROLANTE, LARGURA DOS DEGRAUS DE 1,0 METRO, COM DESNÍVEL DE 7,0 METROS, VELOCIDADE DE 0,5 m/s E CAPACIDADE DE 9,000 PESSOAS/HORA  ",unid,12,,,525150,6301800,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 1788-09-10  
11.140,, CAIXA DE AREIA PLUVIAL SEM GRELHA CA-60x60cm  ,pç,8,,,282.29,2258.32,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 08,12,079  "
11.141,, GRADIL COM CONCERTINA  ,m,258,,,432.08,111476.64,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , 17-01-91 001  
11.142,, REGULARIZAÇÃO E APIOLAMENTO  ,m2,85,,,31.37,2666.4500000000003,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 22,88,07,01,01  "
11.143,, ESCAVAÇÃO MECÂNICA PARA OBRAS SEM EXPLOSIVO  ,m3,96042.36,,,10.92,1048782.5712,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,02,02  "
11.144,, FORMA PLANA PARA CONCRETO COMUM  ,m2,42010.74,,,80.07,3363799.9517999995,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,05,01  "
11.145,, BARRA DE AÇO CA-50  ,kg,4166324.98,,,8.52,35497088.8296,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,06,02  "
11.146,, CONCRETO fck 10 MPa  ,m3,759.98,,,386.3,293580.27400000003,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,07,01  "
11.147,, CONCRETO fck 30 MPa  ,m3,5542.88,,,483.41,2679483.6208,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,07,07  "
11.148,, CONCRETO fck 35 MPa  ,m3,26659.64,,,493.31,13151467.0084,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,07,12  "
11.149,, REVESTIMENTO DE ARGAMASSA DE CIMENTO E AREIA  ,m2,365.59,,,34.41,12579.951899999998,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,11,07  "
11.150,, COMPACTAÇÃO MANUAL COM REATERRO SOLO LOCAL  ,m3,697.6,,,24.16,16854.016,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,12,08  "
11.151,, BLOCO DE CONCRETO 19X19X39cm (PA-03)  ,m2,1382.74,,,87.57,121086.54179999999,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,88,11,05  "
11.152,," ARGAMASSA ACÚSTICA À BASE DE FIBRAS VEGETAIS E PRODUTOS MINERAIS, APLICADA POR MEIO DE JATEAMENTO, COM ESPESSURA APROXIMADA DE 25mm A 30mm, DENSIDADE ABSOLUTA 56 kg/m³. DENSIDADE SUPERFICIAL 1,6 kg/m³  ",m2,628.91,,,86.79,54583.098900000005,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 24,88,11,07,01  "
11.153,, ESTACA CONCRETO PRÉ-MOLDADO -20/25 T  ,m,38,,,88.2,3351.6,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,04,01  "
11.154,," ESTACA METÁLICA, FORNECIMENTO E CRAVAÇÃO  ",kg,1012428,,,9.17,9283964.76,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,04,06  "
11.155,," EXECUÇÃO DE PAREDE DIAFRAGMA COM ESPESSURA 1,20 METROS, INLCUINDO ESCAVAÇÃO E DEJEITO EM SOLO COM SPT > 50, COLOCAÇÃO DE ARMADURA E CONCRETAGEM  ",m3,4301.74,,,885.01,3807082.9173999997,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,88,17,04  "
11.156,," PERFURAÇÃO DE COLUNA JET GROUTING EM SOLO, SEM INJEÇÃO  ",m,3876,,,49.95,193606.2,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,88,18,02  "
11.157,," EXECUÇÃO DE COLUNA JET GROUTING COM DIÂMETRO DE 1,20M  ",m,3876,,,618.6,2397693.6,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,88,18,03  "
11.158,, CRAVAÇÃO DE PERFIL METÁLICO DE ATÉ 2I-18  OU H-400  ,kg,240000,,,4.98,1195200,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,88,26,02,07  "
11.159,, RETIRADA DE PERFIL METÁLICO DE ATÉ 2I-18  OU H-400  ,kg,240000,,,1.67,400800,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 25,88,72,02  "
11.160,, PLACA DE GRFC  ,m2,7750,,,240.45,1863487.5,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 29,88,29,01  "
11.161,," ESTRUTURA METÁLICA PARA INSTALAÇÃO DE BANDEJA DE CABOS DO SISTEMA DE ILUMINAÇÃO, MONITORAMENTO, ENERGIA PARA OS TURBOVENTILADORES E FIXAÇÃO DAS LUMINÁRIAS COM FECHAMENTO EM PLACAS METÁLICAS FECHAMENTO EM PLACAS METÁLICAS  ",m,3600,,,200,720000,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,  
11.162,," TUBO DE AÇO INOX PARA SUPORTE DE BICICLETAS D= 2,50   ",kg,4366,,,25.15,109804.9,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," 80,88,05,01  "
12,, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,,,,,,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.1,,"BANCO AUTOMÁTICO DE CAPACITORES PARA CORREÇÃO DE FATOR DE POTÊNCIA ""CT-01"", 380V, TRIFÁSICO, 100KVAR, MONTADO EM ARMÁRIOS METÁLICOS APROPRIADOS, COMPLETO CONF. ESPECIFICAÇÃO TECNICA E DIAGRAMA ELÉTRICO.",pç,7,,,43351.4,303459.8,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.2,, BARRA CHATA DE ALUMÍNIO TIPO FITA 1/4  X 3/4   ,m,1340,,,21.34,28595.6,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-11-94  
12.3,," BARRA DE AÇO CA-25, DIÂMETRO 1/2  PARA SER EMBUTIDA DENTRO DA ARMADURA DA COLUNA OU PAREDE DE CONCRETO  ",m,170,,,8.19,1392.3,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-11-40  
12.4,," BARRA DE TERRA DE EQUALIZAÇÃO DE COBRE ESTANHADA, DIMENSÃO 1 1/2”X1/4”X300 MM COMPLETA COM PARAFUSOS, PORCAS E ARRUELAS DE LATÃO  ",pç,7,,,113.58,795.06,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.5,," CABO 10MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,2720,,,8.6,23392,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-08  
12.6,," CABO 120MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,500,,,74.71,37355,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-15  
12.7,," CABO 16MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,3200,,,11.61,37152,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-09  
12.8,," CABO 25MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,860,,,16.48,14172.800000000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-10  
12.9,," CABO 50MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL, CAPA VERDE  ",m,2610,,,33.25,86782.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-12  
12.10,," CABO 70MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,80,,,45.94,3675.2,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-13  
12.11,, CABO DE COBRE 10 MM² -ISOLAMENTO PARA 1 KV  ,m,320,,,8.29,2652.7999999999997,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-32  
12.12,, CABO DE COBRE 120 MM² -ISOLAMENTO PARA 1 KV  ,m,1320,,,73.6,97151.99999999999,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-39  
12.13,, CABO DE COBRE 16 MM² -ISOLAMENTO PARA 1 KV  ,m,200,,,11.46,2292,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-33  
12.14,," CABO DE COBRE 240 MM² -ISOLAMENTO PARA 0,7 KV  ",m,800,,,137.86,110288.00000000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-18  
12.15,, CABO DE COBRE 240 MM² -ISOLAMENTO PARA 1 KV  ,m,1500,,,138.94,208410,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-42  
12.16,, CABO DE COBRE 25 MM² -ISOLAMENTO PARA 1 KV  ,m,400,,,15.58,6232,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-34  
12.17,," CABO DE COBRE 35 MM² -ISOLAMENTO PARA 0,7 KV  ",m,1000,,,24.06,24060,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-11  
12.18,, CABO DE COBRE 35 MM² -ISOLAMENTO PARA 1 KV  ,m,400,,,21.99,8796,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-35  
12.19,, CABO DE COBRE 50 MM² -ISOLAMENTO PARA 1 KV  ,m,430,,,31.12,13381.6,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-36  
12.20,, CABO DE COBRE 95 MM² -ISOLAMENTO PARA 1 KV  ,m,430,,,54.57,23465.1,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-38  
12.21,," CABO DE COBRE CLASSE DE TENSÃO 0,6/1KV PARA ILUMINAÇÃO EXTERNA, BITOLA Ø 4 MM²  ",m,400,,,4.79,1916,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-30  
12.22,," CABO DE COBRE CLASSE DE TENSÃO 0,6/1kV PARA ILUMINAÇÃO EXTERNA, BITOLA Ø 6 mm²  ",m,100,,,6.03,603,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-31  
12.23,," CABO DE COBRE NÚ, 16 MM²  ",m,1000,,,15.12,15120,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-06-92  
12.24,," CABO DE COBRE NÚ, 50MM².  ",m,13750,,,47.05,646937.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-06-95  
12.25,," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 2, CLASSE DE TENSÃO 8,7/15KVV, COM ISOLAÇÃO EM BORRACHA ETILENO-PROPILENO EPR (90°C), CAPA EXTERNA EM PVC (70°C), SEÇÃO: Ø35MM²  ",m,1800,,,19.13,34434,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,390407
12.26,," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 0,6/1 KV, NÃO HALOGENADO, ANTICHAMA, BITOLA Ø 2,5 MM²  ",m,41000,,,3.24,132840,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-21  
12.27,," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, COM ISOLAÇÃO EM PVC (70°C), CAPA EXTERNA EM PVC, TIPO BWF, BITOLA Ø 2,5 mm²  ",m,450,,,3.29,1480.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 988-03-05  
12.28,," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, COM ISOLAÇÃO EM PVC (70°C), CAPA EXTERNA EM PVC, TIPO BWF, BITOLA Ø 6 mm²  ",m,10,,,5.74,57.400000000000006,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-07  
12.29,," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, NÃO HALOGENADO, ANTICHAMA, BITOLA Ø 2,5 MM²  ",m,41000,,,3.29,134890,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-05  
12.30,," CABO DE ENERGIA MULTIPOLAR, CLASSE DE TENSÃO 0,6/1KV, COM CONDUTORES DE COBRE, TÊMPERA MOLE, ISOLAÇÃO E COBERTURA EM PVC (70°C), NA SEGUINTE FORMAÇÃO: 1X3/C Ø2,5 MM²  ",m,2600,,,6.62,17212,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-76  
12.31,," CABO DE ENERGIA SINGELO, CLASSE 0,6/1KV, COM CONDUTORES DE COBRE, TÊMPERA MOLE, ISOLAÇÃO E COBERTURA EM PVC (70°C), NA SEÇÃO Ø16 MM²  ",m,29500,,,11.46,338070,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-03-33  
12.32,," CABO FLEXÍVEL ISOLAMENTO DE PVC 1kV, BAIXA EMISSÃO DE GASES TÓXICOS, SEÇÃO: 12/CØ1,5mm² EMISSÃO DE GASES TÓXICOS, SEÇÃO: 12/CØ1,5mm  ",m,260,,,31.75,8255,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,39260102
12.33,," CABO FLEXÍVEL ISOLAMENTO DE PVC 1kV, BAIXA EMISSÃO DE GASES TÓXICOS, SEÇÃO: 6/CØ1,5mm²  ",m,1950,,,15.88,30966,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,39260101
12.34,, CAIXA DE LIGAÇÃO EM CONCRETO TIPO 4 (400X550X700MM)  ,pç,42,,,1368.25,57466.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.35,, CAIXA DE PASSAGEM TIPO F COM TAMPA DE CONCRETO  ,pç,12,,,1307.07,15684.84,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.36,, CAIXA DE PASSAGEM TIPO I COM TAMPA DE CONCRETO  ,pç,194,,,755.06,146481.63999999998,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.37,," CARTUCHO PARA CONEXÃO DE SOLDA EXOTÉRMICA COMPLETA COM MOLDE, ACENDEDOR E CARTUCHOS CABO/CABO  ",cj,105,,,47.33,4969.65,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-17-26  
12.38,," CONDUITE SEMI-FLEXIVEL CORRUGADO, FABRICADO EM POLIETILENO DE ALTA DENSIDADE (PEAD), Ø4”.  ",m,5600,,,54.59,305704,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-02-52  
12.39,," CONDULETE EM ALUMÍNIO INJETADO FUNDIDO, A PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO EQUIPADO COM 03 INTERRUPTOERES SIMPLES BIPOLAR-10A/250 v, BITOLA TIPO “E” -Ø 3/4”  ",pç,1,,,58.12,58.12,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.40,," CONDULETE EM ALUMÍNIO INJETADO FUNDIDO, A PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO EQUIPADO COM TOMADA 2P+T -10A/250 V, BITOLA: TIPO “E” -Ø3/4”  ",pç,109,,,66.62,7261.580000000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.41,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “C” Ø3/4”  ",pç,58,,,37.6,2180.8,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.42,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “E” Ø3/4”  ",pç,132,,,31.25,4125,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.43,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “T” Ø3/4”  ",pç,75,,,43.94,3295.5,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.44,," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “X” Ø3/4”  ",pç,68,,,50.29,3419.72,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
