Unnamed: 0,ID Primario,ID,Unnamed: 3,SETOR,GRUPO,ITEM,UNIDADE,QUANT.,PREÇO UNITÁRIO,PREÇO TOTAL 
,335.0,11.111, 17-01-90  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , GRADIL DE FERRO GALVANIZADO ELETROFUNDIDO -BARRA 25X2 mm -MALHA 65X132 mm -MONTANTE COM DISTÂNCIA DE 1650 mm -SEM PINTURA  ,m2,90,197.56,17780.4
,336.0,11.112, 17-02-02  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," CONCRETO DESEMPENADO E RIPADO (PMSP-DL.1009/47), 335 kg CIM/m³ -7 cm  ",m2,3048,49.65,151333.19999999998
,337.0,11.113, 17-02-07  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," LADRILHO HIDRÁULICO SULCADO, BRANCO OU PRETO  ",m2,1524,116.87,178109.88
,338.0,11.114, 17-02-10  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PISO INTERTRAVADO DE CONCRETO 10X20X6 PARA TRÁFEGO LEVE ASSENTADO EM ESPINHA DE PEIXE  ,m2,980,69.73,68335.40000000001
,339.0,11.115, 17-02-11  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PISO DE CONCRETO INTERTRAVADO, ESPESSURA 8 cm  ",m2,4846,80.22,388746.12
,340.0,11.116, 17-02-12  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PISO DE CONCRETO INTERTRAVADO, ESPESSURA 10 cm  ",m2,2012,110.5,222326.0
,341.0,11.117, 17-02-15  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , LAJOTA PRÉ-MOLDADA DE CONCRETO E=7 cm -JUNTA DE GRAMA  ,m2,3048,55.24,168371.52000000002
,342.0,11.118, 17-02-25  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," MOSAICO PORTUGUÊS, UMA OU DUAS CORES, SOBRE BASE DE AREIA  ",m2,762,180.4,137464.80000000002
,343.0,11.119, 17-02-54  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , REBAIXAMENTO DE GUIA  ,m,585,28.28,16543.8
,344.0,11.120, 17-05-19  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," BARRA DE APOIO PARA LAVATÓRIO -EM  U  (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,465.55,3724.4
,345.0,11.121, 17-05-20  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," BARRA DE APOIO PARA DEFICIENTES L=45 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,158.22,1265.76
,346.0,11.122, 17-05-21  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," BARRA DE APOIO PARA DEFICIENTES L=80 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,194.37,1554.96
,347.0,11.123, 17-05-22  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," BARRA DE APOIO PARA DEFICIENTES L=90 cm (BARRAS COM DIÂMETRO ENTRE 3,0 E 4,5 cm) COM DIÂMETRO ENTRE 3,0 E 4,5 cm)  ",unid,8,204.34,1634.72
,348.0,11.124, 17-05-24  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , DP.04 -CORRIMÃO EM TUBO GALVANIZADO  ,m,3419,58.48,199943.12
,349.0,11.125, 17-05-25  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , DP.05 -CORRIMÃO EM TUBO GALVANIZADO COM GUARDA CORPO  ,m,3437,298.98,1027594.26
,350.0,11.126, 17-05-27  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BARRA DE APOIO PARA LAVATÓRIO EM  L  -PPDF  ,unid,8,479.05,3832.4
,351.0,11.127, 17-10-02  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ELEVADOR ELÉTRICO SEM CASA DE MÁQUINAS -3 PARADAS  ,unid,2,120609,241218.0
,352.0,11.128,220402,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , FORRO EM ALUMÍNIO  ,m2,1200,308.6,370320.0
,353.0,11.129,240204,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PORTÃO METÁLICO DE 2 FOLHAS DE ABRIR  ,unid,2,519.22,1038.44
,354.0,11.130,240308,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ESCADA TIPO MARINHEIRO DE FERRO GALVANIZADO COM GUARDA CORPO  ,m,12,844.02,10128.24
,355.0,11.131,240310,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ALÇAPÃO DE FERRO PERFILADO COM CHAPA  ,unid,4,1167.59,4670.36
,356.0,11.132,321704,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," IMPERMEABILIZAÇÃO DE LAJE DE COBERTURA COM ARGAMASSA RÍGIDA ADITIVADA COM IMPERMEABILIZANTE DE PEGA NORMAL, PARA ARGAMASSA OU CONCRETO E RESPECTIVA PROTEÇÃO MECÂNICA (TE-04)  ",m2,155.46,36.63,5694.4998000000005
,357.0,11.133,460305,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TUBO DE PVC RIGIDO SÉRIE R DN100 mm, INCLUSIVE CONEXÕES  ",m,96,62.38,5988.4800000000005
,358.0,11.134,540713,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," LADRILHOS VINÍLICOS SEMIFLEXÍVEIS PARA PISOS, PLACAS DE 30X30cm, ESPESSURA 2 mm, COLADAS (PI-02)  ",m2,393.08,63.25,24862.309999999998
,359.0,11.135, 688-02-42  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," COBERTURA TIPO SANDUÍCHE COMPOSTA POR TELHAS TRAPEZOIDAIS DE ALUMÍNIO, ESPESSURA 0,43mm, PRÉ-PINTADA, COM MIOLO DE POLIURETANO, ESPESSURA 2,5cm. (TE-02)  ",m2,700,62.22,43554.0
,360.0,11.136, 1388-10-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PISO ELEVADO COM ACABAMENTO VINÍLICO  ,m2,200,164.7,32940.0
,361.0,11.137, 1588-01-15  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PINTURA ACRÍLICA SOBRE CONCRETO E/OU BLOCO DE CONCRETO  ,m2,2682.36,18.5,49623.66
,362.0,11.138, 1788-05-91  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PORTA CORTA-FOGO P90 -4,30 X 4,50 m, COM DOBRADIÇAS E SEM FERRAGEM  ",unid,2,8320.34,16640.68
,363.0,11.139, 1788-09-10  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," ESCADA ROLANTE, LARGURA DOS DEGRAUS DE 1,0 METRO, COM DESNÍVEL DE 7,0 METROS, VELOCIDADE DE 0,5 m/s E CAPACIDADE DE 9,000 PESSOAS/HORA  ",unid,12,525150,6301800.0
,364.0,11.140," 08,12,079  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CAIXA DE AREIA PLUVIAL SEM GRELHA CA-60x60cm  ,pç,8,282.29,2258.32
,365.0,11.141, 17-01-91 001  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , GRADIL COM CONCERTINA  ,m,258,432.08,111476.64
,366.0,11.142," 22,88,07,01,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , REGULARIZAÇÃO E APIOLAMENTO  ,m2,85,31.37,2666.4500000000003
,367.0,11.143," 24,02,02  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ESCAVAÇÃO MECÂNICA PARA OBRAS SEM EXPLOSIVO  ,m3,96042.36,10.92,1048782.5712
,368.0,11.144," 24,05,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , FORMA PLANA PARA CONCRETO COMUM  ,m2,42010.74,80.07,3363799.9517999995
,369.0,11.145," 24,06,02  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BARRA DE AÇO CA-50  ,kg,4166324.98,8.52,35497088.8296
,370.0,11.146," 24,07,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CONCRETO fck 10 MPa  ,m3,759.98,386.3,293580.27400000003
,371.0,11.147," 24,07,07  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CONCRETO fck 30 MPa  ,m3,5542.88,483.41,2679483.6208
,372.0,11.148," 24,07,12  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CONCRETO fck 35 MPa  ,m3,26659.64,493.31,13151467.0084
,373.0,11.149," 24,11,07  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , REVESTIMENTO DE ARGAMASSA DE CIMENTO E AREIA  ,m2,365.59,34.41,12579.951899999998
,374.0,11.150," 24,12,08  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , COMPACTAÇÃO MANUAL COM REATERRO SOLO LOCAL  ,m3,697.6,24.16,16854.016
,375.0,11.151," 24,88,11,05  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BLOCO DE CONCRETO 19X19X39cm (PA-03)  ,m2,1382.74,87.57,121086.54179999999
,376.0,11.152," 24,88,11,07,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," ARGAMASSA ACÚSTICA À BASE DE FIBRAS VEGETAIS E PRODUTOS MINERAIS, APLICADA POR MEIO DE JATEAMENTO, COM ESPESSURA APROXIMADA DE 25mm A 30mm, DENSIDADE ABSOLUTA 56 kg/m³. DENSIDADE SUPERFICIAL 1,6 kg/m³  ",m2,628.91,86.79,54583.098900000005
,377.0,11.153," 25,04,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ESTACA CONCRETO PRÉ-MOLDADO -20/25 T  ,m,38,88.2,3351.6
,378.0,11.154," 25,04,06  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," ESTACA METÁLICA, FORNECIMENTO E CRAVAÇÃO  ",kg,1012428,9.17,9283964.76
,379.0,11.155," 25,88,17,04  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EXECUÇÃO DE PAREDE DIAFRAGMA COM ESPESSURA 1,20 METROS, INLCUINDO ESCAVAÇÃO E DEJEITO EM SOLO COM SPT > 50, COLOCAÇÃO DE ARMADURA E CONCRETAGEM  ",m3,4301.74,885.01,3807082.9173999997
,380.0,11.156," 25,88,18,02  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PERFURAÇÃO DE COLUNA JET GROUTING EM SOLO, SEM INJEÇÃO  ",m,3876,49.95,193606.2
,381.0,11.157," 25,88,18,03  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EXECUÇÃO DE COLUNA JET GROUTING COM DIÂMETRO DE 1,20M  ",m,3876,618.6,2397693.6
,382.0,11.158," 25,88,26,02,07  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CRAVAÇÃO DE PERFIL METÁLICO DE ATÉ 2I-18  OU H-400  ,kg,240000,4.98,1195200.0
,383.0,11.159," 25,88,72,02  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , RETIRADA DE PERFIL METÁLICO DE ATÉ 2I-18  OU H-400  ,kg,240000,1.67,400800.0
,384.0,11.160," 29,88,29,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PLACA DE GRFC  ,m2,7750,240.45,1863487.5
,385.0,11.161,,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," ESTRUTURA METÁLICA PARA INSTALAÇÃO DE BANDEJA DE CABOS DO SISTEMA DE ILUMINAÇÃO, MONITORAMENTO, ENERGIA PARA OS TURBOVENTILADORES E FIXAÇÃO DAS LUMINÁRIAS COM FECHAMENTO EM PLACAS METÁLICAS FECHAMENTO EM PLACAS METÁLICAS  ",m,3600,200,720000.0
,386.0,11.162," 80,88,05,01  ",ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TUBO DE AÇO INOX PARA SUPORTE DE BICICLETAS D= 2,50   ",kg,4366,25.15,109804.9
,387.0,12,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , ,,,,
,388.0,12.1,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,"BANCO AUTOMÁTICO DE CAPACITORES PARA CORREÇÃO DE FATOR DE POTÊNCIA ""CT-01"", 380V, TRIFÁSICO, 100KVAR, MONTADO EM ARMÁRIOS METÁLICOS APROPRIADOS, COMPLETO CONF. ESPECIFICAÇÃO TECNICA E DIAGRAMA ELÉTRICO.",pç,7,43351.4,303459.8
,389.0,12.2, 09-11-94  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , BARRA CHATA DE ALUMÍNIO TIPO FITA 1/4  X 3/4   ,m,1340,21.34,28595.6
,390.0,12.3, 09-11-40  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," BARRA DE AÇO CA-25, DIÂMETRO 1/2  PARA SER EMBUTIDA DENTRO DA ARMADURA DA COLUNA OU PAREDE DE CONCRETO  ",m,170,8.19,1392.3
,391.0,12.4,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," BARRA DE TERRA DE EQUALIZAÇÃO DE COBRE ESTANHADA, DIMENSÃO 1 1/2”X1/4”X300 MM COMPLETA COM PARAFUSOS, PORCAS E ARRUELAS DE LATÃO  ",pç,7,113.58,795.06
,392.0,12.5, 09-03-08  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 10MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,2720,8.6,23392.0
,393.0,12.6, 09-03-15  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 120MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,500,74.71,37355.0
,394.0,12.7, 09-03-09  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 16MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,3200,11.61,37152.0
,395.0,12.8, 09-03-10  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 25MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,860,16.48,14172.800000000001
,396.0,12.9, 09-03-12  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 50MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL, CAPA VERDE  ",m,2610,33.25,86782.5
,397.0,12.10, 09-03-13  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO 70MM² -ISOLAMENTO PARA 0,7KV -CLASSE 4 FLEXÍVEL  ",m,80,45.94,3675.2
,398.0,12.11, 09-03-32  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 10 MM² -ISOLAMENTO PARA 1 KV  ,m,320,8.29,2652.7999999999997
,399.0,12.12, 09-03-39  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 120 MM² -ISOLAMENTO PARA 1 KV  ,m,1320,73.6,97151.99999999999
,400.0,12.13, 09-03-33  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 16 MM² -ISOLAMENTO PARA 1 KV  ,m,200,11.46,2292.0
,401.0,12.14, 09-03-18  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE 240 MM² -ISOLAMENTO PARA 0,7 KV  ",m,800,137.86,110288.00000000001
,402.0,12.15, 09-03-42  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 240 MM² -ISOLAMENTO PARA 1 KV  ,m,1500,138.94,208410.0
,403.0,12.16, 09-03-34  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 25 MM² -ISOLAMENTO PARA 1 KV  ,m,400,15.58,6232.0
,404.0,12.17, 09-03-11  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE 35 MM² -ISOLAMENTO PARA 0,7 KV  ",m,1000,24.06,24060.0
,405.0,12.18, 09-03-35  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 35 MM² -ISOLAMENTO PARA 1 KV  ,m,400,21.99,8796.0
,406.0,12.19, 09-03-36  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 50 MM² -ISOLAMENTO PARA 1 KV  ,m,430,31.12,13381.6
,407.0,12.20, 09-03-38  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CABO DE COBRE 95 MM² -ISOLAMENTO PARA 1 KV  ,m,430,54.57,23465.1
,408.0,12.21, 09-03-30  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE CLASSE DE TENSÃO 0,6/1KV PARA ILUMINAÇÃO EXTERNA, BITOLA Ø 4 MM²  ",m,400,4.79,1916.0
,409.0,12.22, 09-03-31  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE CLASSE DE TENSÃO 0,6/1kV PARA ILUMINAÇÃO EXTERNA, BITOLA Ø 6 mm²  ",m,100,6.03,603.0
,410.0,12.23, 09-06-92  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE NÚ, 16 MM²  ",m,1000,15.12,15120.0
,411.0,12.24, 09-06-95  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE NÚ, 50MM².  ",m,13750,47.05,646937.5
,412.0,12.25,390407,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 2, CLASSE DE TENSÃO 8,7/15KVV, COM ISOLAÇÃO EM BORRACHA ETILENO-PROPILENO EPR (90°C), CAPA EXTERNA EM PVC (70°C), SEÇÃO: Ø35MM²  ",m,1800,19.13,34434.0
,413.0,12.26, 09-03-21  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 0,6/1 KV, NÃO HALOGENADO, ANTICHAMA, BITOLA Ø 2,5 MM²  ",m,41000,3.24,132840.0
,414.0,12.27, 988-03-05  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, COM ISOLAÇÃO EM PVC (70°C), CAPA EXTERNA EM PVC, TIPO BWF, BITOLA Ø 2,5 mm²  ",m,450,3.29,1480.5
,415.0,12.28, 09-03-07  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, COM ISOLAÇÃO EM PVC (70°C), CAPA EXTERNA EM PVC, TIPO BWF, BITOLA Ø 6 mm²  ",m,10,5.74,57.400000000000006
,416.0,12.29, 09-03-05  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE COBRE SINGELO, TÊMPERA MOLE, ENCORDOAMENTO CLASSE 5, CLASSE DE TENSÃO 450/750 V, NÃO HALOGENADO, ANTICHAMA, BITOLA Ø 2,5 MM²  ",m,41000,3.29,134890.0
,417.0,12.30, 09-03-76  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE ENERGIA MULTIPOLAR, CLASSE DE TENSÃO 0,6/1KV, COM CONDUTORES DE COBRE, TÊMPERA MOLE, ISOLAÇÃO E COBERTURA EM PVC (70°C), NA SEGUINTE FORMAÇÃO: 1X3/C Ø2,5 MM²  ",m,2600,6.62,17212.0
,418.0,12.31, 09-03-33  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO DE ENERGIA SINGELO, CLASSE 0,6/1KV, COM CONDUTORES DE COBRE, TÊMPERA MOLE, ISOLAÇÃO E COBERTURA EM PVC (70°C), NA SEÇÃO Ø16 MM²  ",m,29500,11.46,338070.0
,419.0,12.32,39260102,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO FLEXÍVEL ISOLAMENTO DE PVC 1kV, BAIXA EMISSÃO DE GASES TÓXICOS, SEÇÃO: 12/CØ1,5mm² EMISSÃO DE GASES TÓXICOS, SEÇÃO: 12/CØ1,5mm  ",m,260,31.75,8255.0
,420.0,12.33,39260101,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CABO FLEXÍVEL ISOLAMENTO DE PVC 1kV, BAIXA EMISSÃO DE GASES TÓXICOS, SEÇÃO: 6/CØ1,5mm²  ",m,1950,15.88,30966.0
,421.0,12.34,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CAIXA DE LIGAÇÃO EM CONCRETO TIPO 4 (400X550X700MM)  ,pç,42,1368.25,57466.5
,422.0,12.35,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CAIXA DE PASSAGEM TIPO F COM TAMPA DE CONCRETO  ,pç,12,1307.07,15684.84
,423.0,12.36,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , CAIXA DE PASSAGEM TIPO I COM TAMPA DE CONCRETO  ,pç,194,755.06,146481.63999999998
,424.0,12.37, 09-17-26  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CARTUCHO PARA CONEXÃO DE SOLDA EXOTÉRMICA COMPLETA COM MOLDE, ACENDEDOR E CARTUCHOS CABO/CABO  ",cj,105,47.33,4969.65
,425.0,12.38, 09-02-52  ,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDUITE SEMI-FLEXIVEL CORRUGADO, FABRICADO EM POLIETILENO DE ALTA DENSIDADE (PEAD), Ø4”.  ",m,5600,54.59,305704.0
,426.0,12.39,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDULETE EM ALUMÍNIO INJETADO FUNDIDO, A PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO EQUIPADO COM 03 INTERRUPTOERES SIMPLES BIPOLAR-10A/250 v, BITOLA TIPO “E” -Ø 3/4”  ",pç,1,58.12,58.12
,427.0,12.40,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDULETE EM ALUMÍNIO INJETADO FUNDIDO, A PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO EQUIPADO COM TOMADA 2P+T -10A/250 V, BITOLA: TIPO “E” -Ø3/4”  ",pç,109,66.62,7261.580000000001
,428.0,12.41,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “C” Ø3/4”  ",pç,58,37.6,2180.8
,429.0,12.42,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “E” Ø3/4”  ",pç,132,31.25,4125.0
,430.0,12.43,,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ," CONDULETE FABRICADO EM ALUMÍNIO INJETADO FUNDIDO, À PROVA DE T.P.G.V., SEM ROSCA, FIXAÇÃO DE ELETRODUTOS, TIPO RÁPIDA, ATRAVÉS DE PARAFUSOS E TAMPA APARAFUSADA COM JUNTA DE VEDAÇÃO, BITOLA: TIPO “T” Ø3/4”  ",pç,75,43.94,3295.5
